date	Count	Index	True	Pred	Family	Score
2020-01	0	389	0	0.4800	benign	0.4800
2020-01	1	2859	0	0.4800	benign	0.4800
2020-01	2	22	1	0.5245	execdownload	0.4755
2020-01	3	2359	0	0.5246	benign	0.4754
2020-01	4	2721	0	0.5261	benign	0.4739
2020-01	5	3023	0	0.4544	benign	0.4544
2020-01	6	99	1	0.4292	execdownload	0.4292
2020-01	7	1170	0	0.4169	benign	0.4169
2020-01	8	82	1	0.5876	execdownload	0.4124
2020-01	9	817	0	0.3977	benign	0.3977
2020-01	10	2908	0	0.6055	benign	0.3945
2020-01	11	204	1	0.3893	execdownload	0.3893
2020-01	12	1477	0	0.3794	benign	0.3794
2020-01	13	2419	0	0.6227	benign	0.3773
2020-01	14	79	1	0.6235	packed	0.3765
2020-01	15	81	1	0.6235	packed	0.3765
2020-01	16	3123	0	0.3706	benign	0.3706
2020-01	17	777	0	0.3648	benign	0.3648
2020-01	18	2867	0	0.3551	benign	0.3551
2020-01	19	28	1	0.3545	ewind	0.3545
2020-01	20	542	0	0.6522	benign	0.3478
2020-01	21	2810	0	0.3474	benign	0.3474
2020-01	22	1510	0	0.6627	benign	0.3373
2020-01	23	2833	0	0.6627	benign	0.3373
2020-01	24	1807	0	0.3224	benign	0.3224
2020-01	25	3269	0	0.3181	benign	0.3181
2020-01	26	3090	0	0.3105	benign	0.3105
2020-01	27	106	1	0.6899	triada	0.3101
2020-01	28	1357	0	0.3097	benign	0.3097
2020-01	29	1320	0	0.3028	benign	0.3028
2020-01	30	359	0	0.2960	benign	0.2960
2020-01	31	2136	0	0.2947	benign	0.2947
2020-01	32	2327	0	0.2889	benign	0.2889
2020-01	33	2426	0	0.2881	benign	0.2881
2020-01	34	36	1	0.7202	triada	0.2798
2020-01	35	330	1	0.7202	triada	0.2798
2020-01	36	3211	0	0.2774	benign	0.2774
2020-01	37	598	0	0.2702	benign	0.2702
2020-01	38	146	1	0.7353	lockscreen	0.2647
2020-01	39	247	1	0.7357	lockscreen	0.2643
2020-01	40	2411	0	0.2561	benign	0.2561
2020-01	41	2733	0	0.2509	benign	0.2509
2020-01	42	1854	0	0.2438	benign	0.2438
2020-01	43	2586	0	0.2387	benign	0.2387
2020-01	44	2712	0	0.2295	benign	0.2295
2020-01	45	2591	0	0.2273	benign	0.2273
2020-01	46	1393	0	0.2236	benign	0.2236
2020-01	47	1942	0	0.2191	benign	0.2191
2020-01	48	107	1	0.7839	execdownload	0.2161
2020-01	49	2625	0	0.2148	benign	0.2148
2020-01	50	1281	0	0.2131	benign	0.2131
2020-01	51	1434	0	0.2116	benign	0.2116
2020-01	52	2664	0	0.2112	benign	0.2112
2020-01	53	1842	0	0.2101	benign	0.2101
2020-01	54	1438	0	0.2061	benign	0.2061
2020-01	55	2749	0	0.2061	benign	0.2061
2020-01	56	132	1	0.2046	syringe	0.2046
2020-01	57	2018	0	0.2011	benign	0.2011
2020-01	58	15	1	0.7993	execdownload	0.2007
2020-01	59	137	1	0.7993	execdownload	0.2007
2020-01	60	297	1	0.8024	lockscreen	0.1976
2020-01	61	208	1	0.8048	virtualapp	0.1952
2020-01	62	3109	0	0.1942	benign	0.1942
2020-01	63	2604	0	0.1902	benign	0.1902
2020-01	64	788	0	0.1887	benign	0.1887
2020-01	65	3085	0	0.1855	benign	0.1855
2020-01	66	2618	0	0.1852	benign	0.1852
2020-01	67	2480	0	0.1820	benign	0.1820
2020-01	68	636	0	0.1783	benign	0.1783
2020-01	69	3196	0	0.1741	benign	0.1741
2020-01	70	2665	0	0.1740	benign	0.1740
2020-01	71	2570	0	0.1707	benign	0.1707
2020-01	72	357	0	0.1695	benign	0.1695
2020-01	73	1662	0	0.1695	benign	0.1695
2020-01	74	2645	0	0.1691	benign	0.1691
2020-01	75	2732	0	0.1691	benign	0.1691
2020-01	76	2888	0	0.1650	benign	0.1650
2020-01	77	2677	0	0.1555	benign	0.1555
2020-01	78	17	1	0.8455	iconhider	0.1545
2020-01	79	1384	0	0.1543	benign	0.1543
2020-01	80	838	0	0.1539	benign	0.1539
2020-01	81	614	0	0.1529	benign	0.1529
2020-01	82	1349	0	0.1525	benign	0.1525
2020-01	83	2138	0	0.1525	benign	0.1525
2020-01	84	1047	0	0.1513	benign	0.1513
2020-01	85	3292	0	0.1434	benign	0.1434
2020-01	86	1247	0	0.1424	benign	0.1424
2020-01	87	714	0	0.1382	benign	0.1382
2020-01	88	1546	0	0.1371	benign	0.1371
2020-01	89	1786	0	0.1357	benign	0.1357
2020-01	90	2	1	0.8649	execdownload	0.1351
2020-01	91	3012	0	0.1233	benign	0.1233
2020-01	92	2909	0	0.1228	benign	0.1228
2020-01	93	1538	0	0.1222	benign	0.1222
2020-01	94	118	1	0.1207	umpay	0.1207
2020-01	95	1555	0	0.1166	benign	0.1166
2020-01	96	950	0	0.1131	benign	0.1131
2020-01	97	2041	0	0.1124	benign	0.1124
2020-01	98	259	1	0.8908	execdownload	0.1092
2020-01	99	301	1	0.8908	execdownload	0.1092
2020-01	100	1342	0	0.1047	benign	0.1047
2020-01	101	2176	0	0.1011	benign	0.1011
2020-01	102	2134	0	0.8994	benign	0.1006
2020-01	103	2023	0	0.0997	benign	0.0997
2020-01	104	3146	0	0.0962	benign	0.0962
2020-01	105	565	0	0.0940	benign	0.0940
2020-01	106	597	0	0.0934	benign	0.0934
2020-01	107	97	1	0.9077	lockscreen	0.0923
2020-01	108	253	1	0.9077	lockscreen	0.0923
2020-01	109	257	1	0.9077	execdownload	0.0923
2020-01	110	948	0	0.0921	benign	0.0921
2020-01	111	3	1	0.9081	lockscreen	0.0919
2020-01	112	39	1	0.9081	execdownload	0.0919
2020-01	113	49	1	0.9081	execdownload	0.0919
2020-01	114	144	1	0.9081	lockscreen	0.0919
2020-01	115	159	1	0.9081	execdownload	0.0919
2020-01	116	173	1	0.9081	lockscreen	0.0919
2020-01	117	185	1	0.9081	lockscreen	0.0919
2020-01	118	191	1	0.9081	lockscreen	0.0919
2020-01	119	203	1	0.9081	lockscreen	0.0919
2020-01	120	249	1	0.9081	execdownload	0.0919
2020-01	121	252	1	0.9081	lockscreen	0.0919
2020-01	122	270	1	0.9081	execdownload	0.0919
2020-01	123	280	1	0.9081	lockscreen	0.0919
2020-01	124	284	1	0.9081	execdownload	0.0919
2020-01	125	296	1	0.9081	lockscreen	0.0919
2020-01	126	318	1	0.9081	lockscreen	0.0919
2020-01	127	1385	0	0.0916	benign	0.0916
2020-01	128	421	0	0.0912	benign	0.0912
2020-01	129	772	0	0.0880	benign	0.0880
2020-01	130	1833	0	0.0877	benign	0.0877
2020-01	131	1472	0	0.0870	benign	0.0870
2020-01	132	604	0	0.0836	benign	0.0836
2020-01	133	1556	0	0.0805	benign	0.0805
2020-01	134	2272	0	0.0799	benign	0.0799
2020-01	135	1882	0	0.0783	benign	0.0783
2020-01	136	3154	0	0.0776	benign	0.0776
2020-01	137	1724	0	0.0774	benign	0.0774
2020-01	138	2246	0	0.0774	benign	0.0774
2020-01	139	687	0	0.0773	benign	0.0773
2020-01	140	833	0	0.0773	benign	0.0773
2020-01	141	854	0	0.0773	benign	0.0773
2020-01	142	1486	0	0.0773	benign	0.0773
2020-01	143	2187	0	0.0773	benign	0.0773
2020-01	144	2613	0	0.0773	benign	0.0773
2020-01	145	370	0	0.0764	benign	0.0764
2020-01	146	3075	0	0.0761	benign	0.0761
2020-01	147	635	0	0.0758	benign	0.0758
2020-01	148	1207	0	0.0717	benign	0.0717
2020-01	149	3025	0	0.0708	benign	0.0708
2020-01	150	1413	0	0.0699	benign	0.0699
2020-01	151	796	0	0.0686	benign	0.0686
2020-01	152	407	0	0.0675	benign	0.0675
2020-01	153	501	0	0.0675	benign	0.0675
2020-01	154	509	0	0.0675	benign	0.0675
2020-01	155	528	0	0.0675	benign	0.0675
2020-01	156	859	0	0.0675	benign	0.0675
2020-01	157	1194	0	0.0675	benign	0.0675
2020-01	158	1198	0	0.0675	benign	0.0675
2020-01	159	1222	0	0.0675	benign	0.0675
2020-01	160	1368	0	0.0675	benign	0.0675
2020-01	161	1394	0	0.0675	benign	0.0675
2020-01	162	1575	0	0.0675	benign	0.0675
2020-01	163	1645	0	0.0675	benign	0.0675
2020-01	164	1698	0	0.0675	benign	0.0675
2020-01	165	1725	0	0.0675	benign	0.0675
2020-01	166	1946	0	0.0675	benign	0.0675
2020-01	167	2201	0	0.0675	benign	0.0675
2020-01	168	2331	0	0.0675	benign	0.0675
2020-01	169	2333	0	0.0675	benign	0.0675
2020-01	170	2337	0	0.0675	benign	0.0675
2020-01	171	2440	0	0.0675	benign	0.0675
2020-01	172	2465	0	0.0675	benign	0.0675
2020-01	173	2481	0	0.0675	benign	0.0675
2020-01	174	2691	0	0.0675	benign	0.0675
2020-01	175	375	0	0.0669	benign	0.0669
2020-01	176	716	0	0.0663	benign	0.0663
2020-01	177	1595	0	0.0654	benign	0.0654
2020-01	178	3063	0	0.0654	benign	0.0654
2020-01	179	496	0	0.0622	benign	0.0622
2020-01	180	3020	0	0.0607	benign	0.0607
2020-01	181	932	0	0.0604	benign	0.0604
2020-01	182	3237	0	0.0578	benign	0.0578
2020-01	183	1309	0	0.0576	benign	0.0576
2020-01	184	2805	0	0.0570	benign	0.0570
2020-01	185	2794	0	0.0541	benign	0.0541
2020-01	186	1326	0	0.0540	benign	0.0540
2020-01	187	168	1	0.9471	packed	0.0529
2020-01	188	1768	0	0.0511	benign	0.0511
2020-01	189	2768	0	0.0498	benign	0.0498
2020-01	190	2924	0	0.0498	benign	0.0498
2020-01	191	2257	0	0.0479	benign	0.0479
2020-01	192	1398	0	0.0478	benign	0.0478
2020-01	193	115	1	0.9522	wapron	0.0478
2020-01	194	2224	0	0.0464	benign	0.0464
2020-01	195	2408	0	0.0460	benign	0.0460
2020-01	196	3313	0	0.0458	benign	0.0458
2020-01	197	2663	0	0.0456	benign	0.0456
2020-01	198	583	0	0.0447	benign	0.0447
2020-01	199	1835	0	0.0440	benign	0.0440
2020-01	200	236	1	0.9563	execdownload	0.0437
2020-01	201	285	1	0.9563	lockscreen	0.0437
2020-01	202	1708	0	0.0419	benign	0.0419
2020-01	203	870	0	0.0399	benign	0.0399
2020-01	204	1262	0	0.0396	benign	0.0396
2020-01	205	1253	0	0.0394	benign	0.0394
2020-01	206	1272	0	0.0394	benign	0.0394
2020-01	207	3001	0	0.0394	benign	0.0394
2020-01	208	3062	0	0.0394	benign	0.0394
2020-01	209	3131	0	0.0394	benign	0.0394
2020-01	210	1785	0	0.0391	benign	0.0391
2020-01	211	979	0	0.0385	benign	0.0385
2020-01	212	3093	0	0.0384	benign	0.0384
2020-01	213	2122	0	0.0380	benign	0.0380
2020-01	214	508	0	0.0379	benign	0.0379
2020-01	215	3256	0	0.0364	benign	0.0364
2020-01	216	2479	0	0.0355	benign	0.0355
2020-01	217	2397	0	0.0349	benign	0.0349
2020-01	218	857	0	0.0347	benign	0.0347
2020-01	219	2585	0	0.0347	benign	0.0347
2020-01	220	2843	0	0.0342	benign	0.0342
2020-01	221	371	0	0.0329	benign	0.0329
2020-01	222	964	0	0.0329	benign	0.0329
2020-01	223	1404	0	0.0329	benign	0.0329
2020-01	224	1558	0	0.0329	benign	0.0329
2020-01	225	2213	0	0.0329	benign	0.0329
2020-01	226	2537	0	0.0329	benign	0.0329
2020-01	227	3118	0	0.0329	benign	0.0329
2020-01	228	1206	0	0.0324	benign	0.0324
2020-01	229	469	0	0.0324	benign	0.0324
2020-01	230	45	1	0.9681	execdownload	0.0319
2020-01	231	1094	0	0.0318	benign	0.0318
2020-01	232	453	0	0.0318	benign	0.0318
2020-01	233	2467	0	0.0316	benign	0.0316
2020-01	234	1691	0	0.0314	benign	0.0314
2020-01	235	2470	0	0.0314	benign	0.0314
2020-01	236	2738	0	0.0314	benign	0.0314
2020-01	237	2940	0	0.0314	benign	0.0314
2020-01	238	217	1	0.0303	cimsci	0.0303
2020-01	239	1839	0	0.0299	benign	0.0299
2020-01	240	2432	0	0.0283	benign	0.0283
2020-01	241	657	0	0.0277	benign	0.0277
2020-01	242	1659	0	0.0277	benign	0.0277
2020-01	243	1224	0	0.0267	benign	0.0267
2020-01	244	2130	0	0.0264	benign	0.0264
2020-01	245	855	0	0.0262	benign	0.0262
2020-01	246	2378	0	0.0262	benign	0.0262
2020-01	247	945	0	0.0262	benign	0.0262
2020-01	248	2755	0	0.0261	benign	0.0261
2020-01	249	641	0	0.0261	benign	0.0261
2020-01	250	2189	0	0.0261	benign	0.0261
2020-01	251	2611	0	0.0261	benign	0.0261
2020-01	252	3264	0	0.0256	benign	0.0256
2020-01	253	2926	0	0.0255	benign	0.0255
2020-01	254	567	0	0.0254	benign	0.0254
2020-01	255	1954	0	0.0253	benign	0.0253
2020-01	256	3198	0	0.0249	benign	0.0249
2020-01	257	530	0	0.0249	benign	0.0249
2020-01	258	940	0	0.0248	benign	0.0248
2020-01	259	1460	0	0.0248	benign	0.0248
2020-01	260	1487	0	0.0248	benign	0.0248
2020-01	261	1818	0	0.0248	benign	0.0248
2020-01	262	2855	0	0.0248	benign	0.0248
2020-01	263	569	0	0.0243	benign	0.0243
2020-01	264	420	0	0.0243	benign	0.0243
2020-01	265	566	0	0.0243	benign	0.0243
2020-01	266	1374	0	0.0243	benign	0.0243
2020-01	267	3057	0	0.0236	benign	0.0236
2020-01	268	1710	0	0.0233	benign	0.0233
2020-01	269	555	0	0.0231	benign	0.0231
2020-01	270	3223	0	0.0219	benign	0.0219
2020-01	271	1269	0	0.0218	benign	0.0218
2020-01	272	2478	0	0.0217	benign	0.0217
2020-01	273	1959	0	0.0216	benign	0.0216
2020-01	274	78	1	0.9786	dnotua	0.0214
2020-01	275	143	1	0.9786	dnotua	0.0214
2020-01	276	188	1	0.9786	dnotua	0.0214
2020-01	277	241	1	0.9786	dnotua	0.0214
2020-01	278	261	1	0.9786	dnotua	0.0214
2020-01	279	273	1	0.9786	dnotua	0.0214
2020-01	280	2702	0	0.9787	benign	0.0213
2020-01	281	3053	0	0.0213	benign	0.0213
2020-01	282	2878	0	0.0210	benign	0.0210
2020-01	283	2211	0	0.0207	benign	0.0207
2020-01	284	2020	0	0.0204	benign	0.0204
2020-01	285	1481	0	0.0204	benign	0.0204
2020-01	286	1162	0	0.0202	benign	0.0202
2020-01	287	2988	0	0.0201	benign	0.0201
2020-01	288	1290	0	0.0200	benign	0.0200
2020-01	289	689	0	0.0198	benign	0.0198
2020-01	290	467	0	0.0196	benign	0.0196
2020-01	291	342	0	0.0193	benign	0.0193
2020-01	292	289	1	0.9814	wapron	0.0186
2020-01	293	1452	0	0.0185	benign	0.0185
2020-01	294	3003	0	0.0185	benign	0.0185
2020-01	295	3066	0	0.0185	benign	0.0185
2020-01	296	19	1	0.9815	styricka	0.0185
2020-01	297	512	0	0.0180	benign	0.0180
2020-01	298	2350	0	0.0180	benign	0.0180
2020-01	299	2983	0	0.0179	benign	0.0179
2020-01	300	64	1	0.0178	adware	0.0178
2020-01	301	220	1	0.0178	adware	0.0178
2020-01	302	1850	0	0.0173	benign	0.0173
2020-01	303	372	0	0.0168	benign	0.0168
2020-01	304	3215	0	0.0166	benign	0.0166
2020-01	305	1278	0	0.0163	benign	0.0163
2020-01	306	108	1	0.9840	adware	0.0160
2020-01	307	1199	0	0.0159	benign	0.0159
2020-01	308	750	0	0.0158	benign	0.0158
2020-01	309	640	0	0.0153	benign	0.0153
2020-01	310	2817	0	0.0151	benign	0.0151
2020-01	311	68	1	0.0146	execdownload	0.0146
2020-01	312	999	0	0.0145	benign	0.0145
2020-01	313	3225	0	0.0144	benign	0.0144
2020-01	314	2726	0	0.0141	benign	0.0141
2020-01	315	1738	0	0.0135	benign	0.0135
2020-01	316	368	0	0.0135	benign	0.0135
2020-01	317	1239	0	0.0129	benign	0.0129
2020-01	318	1661	0	0.0125	benign	0.0125
2020-01	319	2050	0	0.0125	benign	0.0125
2020-01	320	1371	0	0.0123	benign	0.0123
2020-01	321	823	0	0.0121	benign	0.0121
2020-01	322	2860	0	0.0121	benign	0.0121
2020-01	323	1713	0	0.0118	benign	0.0118
2020-01	324	1845	0	0.0116	benign	0.0116
2020-01	325	3002	0	0.0116	benign	0.0116
2020-01	326	1167	0	0.0116	benign	0.0116
2020-01	327	487	0	0.0113	benign	0.0113
2020-01	328	1730	0	0.0113	benign	0.0113
2020-01	329	2522	0	0.0111	benign	0.0111
2020-01	330	3195	0	0.0108	benign	0.0108
2020-01	331	1014	0	0.0107	benign	0.0107
2020-01	332	2488	0	0.0105	benign	0.0105
2020-01	333	461	0	0.0103	benign	0.0103
2020-01	334	1922	0	0.0103	benign	0.0103
2020-01	335	1949	0	0.0103	benign	0.0103
2020-01	336	2529	0	0.0103	benign	0.0103
2020-01	337	568	0	0.0102	benign	0.0102
2020-01	338	1515	0	0.0102	benign	0.0102
2020-01	339	1853	0	0.0101	benign	0.0101
2020-01	340	1846	0	0.0099	benign	0.0099
2020-01	341	3169	0	0.0098	benign	0.0098
2020-01	342	3291	0	0.0096	benign	0.0096
2020-01	343	441	0	0.0094	benign	0.0094
2020-01	344	1564	0	0.0094	benign	0.0094
2020-01	345	596	0	0.0094	benign	0.0094
2020-01	346	2252	0	0.0093	benign	0.0093
2020-01	347	839	0	0.0093	benign	0.0093
2020-01	348	243	1	0.9907	resharer	0.0093
2020-01	349	2636	0	0.0092	benign	0.0092
2020-01	350	1702	0	0.0090	benign	0.0090
2020-01	351	3308	0	0.0089	benign	0.0089
2020-01	352	644	0	0.0088	benign	0.0088
2020-01	353	1829	0	0.0087	benign	0.0087
2020-01	354	526	0	0.0086	benign	0.0086
2020-01	355	2341	0	0.0086	benign	0.0086
2020-01	356	1036	0	0.0084	benign	0.0084
2020-01	357	2654	0	0.0084	benign	0.0084
2020-01	358	124	1	0.9917	clicks	0.0083
2020-01	359	647	0	0.0082	benign	0.0082
2020-01	360	443	0	0.0082	benign	0.0082
2020-01	361	2423	0	0.0082	benign	0.0082
2020-01	362	1947	0	0.0081	benign	0.0081
2020-01	363	2553	0	0.0081	benign	0.0081
2020-01	364	2851	0	0.0080	benign	0.0080
2020-01	365	2354	0	0.0080	benign	0.0080
2020-01	366	655	0	0.0080	benign	0.0080
2020-01	367	67	1	0.9921	adware	0.0079
2020-01	368	119	1	0.9921	adware	0.0079
2020-01	369	229	1	0.9921	adware	0.0079
2020-01	370	747	0	0.0077	benign	0.0077
2020-01	371	245	1	0.9927	clicks	0.0073
2020-01	372	2044	0	0.0072	benign	0.0072
2020-01	373	3011	0	0.0072	benign	0.0072
2020-01	374	2241	0	0.0071	benign	0.0071
2020-01	375	2216	0	0.0071	benign	0.0071
2020-01	376	2963	0	0.0071	benign	0.0071
2020-01	377	850	0	0.0071	benign	0.0071
2020-01	378	2330	0	0.0068	benign	0.0068
2020-01	379	2612	0	0.0068	benign	0.0068
2020-01	380	1228	0	0.0064	benign	0.0064
2020-01	381	2042	0	0.0064	benign	0.0064
2020-01	382	1927	0	0.0063	benign	0.0063
2020-01	383	1110	0	0.0061	benign	0.0061
2020-01	384	3054	0	0.0061	benign	0.0061
2020-01	385	2681	0	0.0061	benign	0.0061
2020-01	386	1761	0	0.0060	benign	0.0060
2020-01	387	2798	0	0.0060	benign	0.0060
2020-01	388	1136	0	0.0059	benign	0.0059
2020-01	389	3141	0	0.0057	benign	0.0057
2020-01	390	1617	0	0.0057	benign	0.0057
2020-01	391	3157	0	0.0055	benign	0.0055
2020-01	392	1500	0	0.0055	benign	0.0055
2020-01	393	2036	0	0.0055	benign	0.0055
2020-01	394	515	0	0.0055	benign	0.0055
2020-01	395	662	0	0.0055	benign	0.0055
2020-01	396	1446	0	0.0054	benign	0.0054
2020-01	397	2266	0	0.0054	benign	0.0054
2020-01	398	3310	0	0.0054	benign	0.0054
2020-01	399	2116	0	0.0054	benign	0.0054
2020-02	0	494	0	0.2141	benign	0.4905
2020-02	1	550	0	0.2158	benign	0.4905
2020-02	2	918	0	0.2158	benign	0.4905
2020-02	3	1254	0	0.2158	benign	0.4905
2020-02	4	1401	0	0.2158	benign	0.4905
2020-02	5	3336	0	0.2158	benign	0.4905
2020-02	6	3716	0	0.2141	benign	0.4905
2020-02	7	4079	0	0.2158	benign	0.4905
2020-02	8	1572	0	0.3897	benign	0.4853
2020-02	9	1417	0	0.2175	benign	0.4684
2020-02	10	66	1	0.6194	adware	0.4671
2020-02	11	203	1	0.6194	adware	0.4671
2020-02	12	272	1	0.6194	adware	0.4671
2020-02	13	313	1	0.6194	adware	0.4671
2020-02	14	337	1	0.6194	adware	0.4671
2020-02	15	877	0	0.7463	benign	0.4647
2020-02	16	950	0	0.0214	benign	0.4535
2020-02	17	118	1	0.2819	clicks	0.4476
2020-02	18	1706	0	0.2043	benign	0.4383
2020-02	19	2497	0	0.1622	benign	0.4274
2020-02	20	3992	0	0.2530	benign	0.4273
2020-02	21	3579	0	0.5147	benign	0.4206
2020-02	22	1379	0	0.5650	benign	0.4095
2020-02	23	216	1	0.6400	virtualapp	0.4039
2020-02	24	347	1	0.6400	virtualapp	0.4039
2020-02	25	363	1	0.6400	virtualapp	0.4039
2020-02	26	3231	0	0.1366	benign	0.4015
2020-02	27	187	1	1.0302	execdownload	0.4001
2020-02	28	3620	0	-0.0013	benign	0.3977
2020-02	29	2763	0	0.2813	benign	0.3921
2020-02	30	1872	0	0.1285	benign	0.3892
2020-02	31	3194	0	0.4841	benign	0.3887
2020-02	32	3302	0	0.4841	benign	0.3887
2020-02	33	196	1	0.9662	execdownload	0.3827
2020-02	34	1951	0	0.4786	benign	0.3728
2020-02	35	1010	0	0.0014	benign	0.3648
2020-02	36	3694	0	0.0598	benign	0.3598
2020-02	37	782	0	0.1706	benign	0.3577
2020-02	38	3550	0	0.3752	benign	0.3575
2020-02	39	131	1	0.7607	execdownload	0.3470
2020-02	40	377	1	0.1329	spyware	0.3449
2020-02	41	27	1	0.8260	infosteal	0.3408
2020-02	42	304	1	0.8023	execdownload	0.3401
2020-02	43	2618	0	0.3516	benign	0.3390
2020-02	44	193	1	0.6296	infosteal	0.3388
2020-02	45	3313	0	0.4384	benign	0.3384
2020-02	46	3625	0	0.3116	benign	0.3370
2020-02	47	3705	0	0.4931	benign	0.3365
2020-02	48	380	1	0.8583	infosteal	0.3296
2020-02	49	212	1	0.6259	adware	0.3166
2020-02	50	309	1	0.6259	adware	0.3166
2020-02	51	358	1	0.6259	ewind	0.3166
2020-02	52	3234	0	0.2510	benign	0.3113
2020-02	53	382	1	0.6427	clicks	0.3099
2020-02	54	2050	0	-0.0141	benign	0.2900
2020-02	55	7	1	0.7129	hiddad	0.2872
2020-02	56	9	1	0.7129	hiddad	0.2872
2020-02	57	13	1	0.7129	hiddad	0.2872
2020-02	58	14	1	0.7129	hiddad	0.2872
2020-02	59	21	1	0.7129	hiddad	0.2872
2020-02	60	22	1	0.7129	hiddad	0.2872
2020-02	61	26	1	0.7129	hiddad	0.2872
2020-02	62	28	1	0.7129	hiddad	0.2872
2020-02	63	30	1	0.7129	hiddad	0.2872
2020-02	64	35	1	0.7129	hiddad	0.2872
2020-02	65	38	1	0.7129	hiddad	0.2872
2020-02	66	39	1	0.7129	hiddad	0.2872
2020-02	67	40	1	0.7129	hiddad	0.2872
2020-02	68	41	1	0.7129	hiddad	0.2872
2020-02	69	43	1	0.7129	hiddad	0.2872
2020-02	70	46	1	0.7129	hiddad	0.2872
2020-02	71	56	1	0.7129	hiddad	0.2872
2020-02	72	58	1	0.7129	hiddad	0.2872
2020-02	73	60	1	0.7129	hiddad	0.2872
2020-02	74	65	1	0.7129	hiddad	0.2872
2020-02	75	67	1	0.7129	hiddad	0.2872
2020-02	76	68	1	0.7129	hiddad	0.2872
2020-02	77	70	1	0.7129	hiddad	0.2872
2020-02	78	72	1	0.7129	hiddad	0.2872
2020-02	79	73	1	0.7129	hiddad	0.2872
2020-02	80	75	1	0.7129	hiddad	0.2872
2020-02	81	76	1	0.7129	hiddad	0.2872
2020-02	82	78	1	0.7129	hiddad	0.2872
2020-02	83	79	1	0.7129	hiddad	0.2872
2020-02	84	94	1	0.7129	hiddad	0.2872
2020-02	85	96	1	0.7129	hiddad	0.2872
2020-02	86	98	1	0.7129	hiddad	0.2872
2020-02	87	102	1	0.7129	hiddad	0.2872
2020-02	88	105	1	0.7129	hiddad	0.2872
2020-02	89	111	1	0.7129	hiddad	0.2872
2020-02	90	113	1	0.7129	hiddad	0.2872
2020-02	91	117	1	0.7129	hiddad	0.2872
2020-02	92	119	1	0.7129	hiddad	0.2872
2020-02	93	120	1	0.7129	hiddad	0.2872
2020-02	94	122	1	0.7129	hiddad	0.2872
2020-02	95	127	1	0.7129	hiddad	0.2872
2020-02	96	128	1	0.7129	hiddad	0.2872
2020-02	97	132	1	0.7129	hiddad	0.2872
2020-02	98	133	1	0.7129	hiddad	0.2872
2020-02	99	136	1	0.7129	hiddad	0.2872
2020-02	100	137	1	0.7129	hiddad	0.2872
2020-02	101	143	1	0.7129	hiddad	0.2872
2020-02	102	144	1	0.7129	hiddad	0.2872
2020-02	103	146	1	0.7129	hiddad	0.2872
2020-02	104	151	1	0.7129	hiddad	0.2872
2020-02	105	152	1	0.7129	hiddad	0.2872
2020-02	106	156	1	0.7129	hiddad	0.2872
2020-02	107	157	1	0.7129	hiddad	0.2872
2020-02	108	159	1	0.7129	hiddad	0.2872
2020-02	109	161	1	0.7129	hiddad	0.2872
2020-02	110	162	1	0.7129	hiddad	0.2872
2020-02	111	166	1	0.7129	hiddad	0.2872
2020-02	112	169	1	0.7129	hiddad	0.2872
2020-02	113	170	1	0.7129	hiddad	0.2872
2020-02	114	172	1	0.7129	hiddad	0.2872
2020-02	115	173	1	0.7129	hiddad	0.2872
2020-02	116	175	1	0.7129	hiddad	0.2872
2020-02	117	177	1	0.7129	hiddad	0.2872
2020-02	118	179	1	0.7129	hiddad	0.2872
2020-02	119	180	1	0.7129	hiddad	0.2872
2020-02	120	188	1	0.7129	hiddad	0.2872
2020-02	121	194	1	0.7129	hiddad	0.2872
2020-02	122	195	1	0.7129	hiddad	0.2872
2020-02	123	200	1	0.7129	hiddad	0.2872
2020-02	124	201	1	0.7129	hiddad	0.2872
2020-02	125	204	1	0.7129	hiddad	0.2872
2020-02	126	205	1	0.7129	hiddad	0.2872
2020-02	127	206	1	0.7129	hiddad	0.2872
2020-02	128	208	1	0.7129	hiddad	0.2872
2020-02	129	209	1	0.7129	hiddad	0.2872
2020-02	130	210	1	0.7129	hiddad	0.2872
2020-02	131	213	1	0.7129	hiddad	0.2872
2020-02	132	214	1	0.7129	hiddad	0.2872
2020-02	133	217	1	0.7129	hiddad	0.2872
2020-02	134	218	1	0.7129	hiddad	0.2872
2020-02	135	221	1	0.7129	hiddad	0.2872
2020-02	136	222	1	0.7129	hiddad	0.2872
2020-02	137	224	1	0.7129	hiddad	0.2872
2020-02	138	226	1	0.7129	hiddad	0.2872
2020-02	139	227	1	0.7129	hiddad	0.2872
2020-02	140	228	1	0.7129	hiddad	0.2872
2020-02	141	233	1	0.7129	hiddad	0.2872
2020-02	142	234	1	0.7129	hiddad	0.2872
2020-02	143	235	1	0.7129	hiddad	0.2872
2020-02	144	238	1	0.7129	hiddad	0.2872
2020-02	145	240	1	0.7129	hiddad	0.2872
2020-02	146	242	1	0.7129	hiddad	0.2872
2020-02	147	244	1	0.7129	hiddad	0.2872
2020-02	148	245	1	0.7129	hiddad	0.2872
