date	Count	Index	True	Pred	Family	Score
2013-01	0	283	1	0.4992	gappusin	0.4992
2013-01	1	1072	0	0.5023	benign	0.4977
2013-01	2	2594	0	0.5023	benign	0.4977
2013-01	3	3274	0	0.4970	benign	0.4970
2013-01	4	535	0	0.5041	benign	0.4959
2013-01	5	2120	0	0.4945	benign	0.4945
2013-01	6	2349	0	0.4922	benign	0.4922
2013-01	7	76	1	0.4890	gedma	0.4890
2013-01	8	4814	0	0.5180	benign	0.4820
2013-01	9	3990	0	0.4798	benign	0.4798
2013-01	10	49	1	0.5207	kuguo	0.4793
2013-01	11	286	1	0.4712	smsagent	0.4712
2013-01	12	2504	0	0.4680	benign	0.4680
2013-01	13	2680	0	0.5338	benign	0.4662
2013-01	14	4705	0	0.4617	benign	0.4617
2013-01	15	2054	0	0.5400	benign	0.4600
2013-01	16	21	1	0.4549	opfake	0.4549
2013-01	17	4413	0	0.4499	benign	0.4499
2013-01	18	74	1	0.4471	moavt	0.4471
2013-01	19	446	1	0.5568	airpush	0.4432
2013-01	20	3435	0	0.4398	benign	0.4398
2013-01	21	1495	0	0.4368	benign	0.4368
2013-01	22	935	0	0.5651	benign	0.4349
2013-01	23	2925	0	0.4329	benign	0.4329
2013-01	24	4037	0	0.4320	benign	0.4320
2013-01	25	1018	0	0.5716	benign	0.4284
2013-01	26	1802	0	0.5788	benign	0.4212
2013-01	27	3784	0	0.4042	benign	0.4042
2013-01	28	1655	0	0.4017	benign	0.4017
2013-01	29	994	0	0.4007	benign	0.4007
2013-01	30	405	1	0.3973	kuguo	0.3973
2013-01	31	3637	0	0.3959	benign	0.3959
2013-01	32	1183	0	0.3910	benign	0.3910
2013-01	33	1166	0	0.3880	benign	0.3880
2013-01	34	380	1	0.6232	fakeplayer	0.3768
2013-01	35	284	1	0.3762	adware	0.3762
2013-01	36	3542	0	0.3746	benign	0.3746
2013-01	37	3093	0	0.6284	benign	0.3716
2013-01	38	91	1	0.3593	adware	0.3593
2013-01	39	244	1	0.3593	adware	0.3593
2013-01	40	468	1	0.3593	adware	0.3593
2013-01	41	281	1	0.6428	smsagent	0.3572
2013-01	42	4683	0	0.3518	benign	0.3518
2013-01	43	3136	0	0.3501	benign	0.3501
2013-01	44	317	1	0.3462	adware	0.3462
2013-01	45	98	1	0.3441	jsmshider	0.3441
2013-01	46	4956	0	0.3437	benign	0.3437
2013-01	47	13	1	0.3395	fakeinst	0.3395
2013-01	48	316	1	0.3395	fakeinst	0.3395
2013-01	49	506	0	0.3383	benign	0.3383
2013-02	0	1493	0	0.3864	benign	0.4982
2013-02	1	60	1	0.5278	smssend	0.4907
2013-02	2	189	1	0.7353	plankton	0.4889
