date	Count	Index	True	Pred	Family	Score
2013-01	0	4044	0	0.5015	benign	0.4985
2013-01	1	668	0	0.4926	benign	0.4926
2013-01	2	3941	0	0.5077	benign	0.4923
2013-01	3	1786	0	0.4917	benign	0.4917
2013-01	4	283	1	0.4872	gappusin	0.4872
2013-01	5	91	1	0.4865	adware	0.4865
2013-01	6	244	1	0.4865	adware	0.4865
2013-01	7	468	1	0.4865	adware	0.4865
2013-01	8	3093	0	0.5138	benign	0.4862
2013-01	9	417	1	0.4837	plankton	0.4837
2013-01	10	281	1	0.4822	smsagent	0.4822
2013-01	11	170	1	0.4822	gappusin	0.4822
2013-01	12	286	1	0.4802	smsagent	0.4802
2013-01	13	380	1	0.5243	fakeplayer	0.4757
2013-01	14	2054	0	0.5248	benign	0.4752
2013-01	15	3670	0	0.5279	benign	0.4721
2013-01	16	98	1	0.4663	jsmshider	0.4663
2013-01	17	3672	0	0.5367	benign	0.4633
2013-01	18	1018	0	0.4599	benign	0.4599
2013-01	19	3784	0	0.4585	benign	0.4585
2013-01	20	358	1	0.4464	airpush	0.4464
2013-01	21	2925	0	0.4422	benign	0.4422
2013-01	22	15	1	0.4408	exploit	0.4408
2013-01	23	447	1	0.4408	exploit	0.4408
2013-01	24	481	1	0.4408	exploit	0.4408
2013-01	25	4413	0	0.4390	benign	0.4390
2013-01	26	49	1	0.5612	kuguo	0.4388
2013-01	27	405	1	0.4368	kuguo	0.4368
2013-01	28	446	1	0.4310	airpush	0.4310
2013-01	29	914	0	0.5733	benign	0.4267
2013-01	30	2505	0	0.5760	benign	0.4240
2013-01	31	4286	0	0.5762	benign	0.4238
2013-01	32	4546	0	0.5762	benign	0.4238
2013-01	33	3115	0	0.5777	benign	0.4223
2013-01	34	200	1	0.5818	stoqx	0.4182
2013-01	35	372	1	0.5820	fjcon	0.4180
2013-01	36	13	1	0.4125	fakeinst	0.4125
2013-01	37	316	1	0.4125	fakeinst	0.4125
2013-01	38	295	1	0.4098	smssend	0.4098
2013-01	39	423	1	0.5914	exploit	0.4086
2013-01	40	285	1	0.4021	fujacks	0.4021
2013-01	41	21	1	0.4011	opfake	0.4011
2013-01	42	39	1	0.4002	exploit	0.4002
2013-01	43	1158	0	0.3974	benign	0.3974
2013-01	44	55	1	0.3905	gappusin	0.3905
2013-01	45	155	1	0.3823	adware	0.3823
2013-01	46	3779	0	0.3800	benign	0.3800
2013-01	47	4141	0	0.6215	benign	0.3785
2013-01	48	506	0	0.3776	benign	0.3776
2013-01	49	16	1	0.6272	jsmshider	0.3728
2013-02	0	213	1	0.5119	domob	0.4939
2013-02	1	277	1	0.6858	mmarketpay	0.4928
2013-02	2	49	1	0.9323	adware	0.4865
2013-02	3	148	1	0.9323	adware	0.4865
2013-02	4	158	1	0.9323	adware	0.4865
2013-02	5	250	1	0.9323	adware	0.4865
2013-02	6	262	1	0.9323	adware	0.4865
2013-02	7	270	1	0.9323	adware	0.4865
2013-02	8	286	1	0.9323	adware	0.4865
2013-02	9	308	1	0.9323	adware	0.4865
2013-02	10	69	1	0.4835	zitmo	0.4864
2013-02	11	178	1	0.4835	zitmo	0.4864
2013-02	12	195	1	0.4835	zitmo	0.4864
2013-02	13	273	1	0.4835	zitmo	0.4864
2013-02	14	1	1	0.5982	smsagent	0.4822
2013-02	15	224	1	0.4700	smsagent	0.4822
2013-02	16	60	1	0.3410	smssend	0.4757
2013-02	17	2962	0	0.4307	benign	0.4755
2013-02	18	103	1	0.5739	ganlet	0.4635
2013-02	19	446	0	0.4420	benign	0.4628
2013-02	20	2173	0	0.4512	benign	0.4614
2013-02	21	189	1	0.6682	plankton	0.4610
2013-02	22	97	1	0.3067	smsreg	0.4524
2013-02	23	186	1	0.6803	gappusin	0.4507
2013-02	24	145	1	0.5612	airpush	0.4501
2013-02	25	697	0	0.3465	benign	0.4435
2013-02	26	93	1	0.4798	airpush	0.4417
2013-02	27	35	1	0.6688	exploit	0.4408
2013-02	28	4	1	0.5255	utchi	0.4378
2013-02	29	9	1	0.5255	utchi	0.4378
2013-02	30	165	1	0.7118	adware	0.4336
2013-02	31	111	1	0.6115	smsreg	0.4299
2013-02	32	233	1	0.6115	smsreg	0.4299
2013-02	33	1309	0	0.5810	benign	0.4241
2013-02	34	2373	0	0.4847	benign	0.4196
2013-02	35	0	1	0.8645	fakeinst	0.4125
2013-02	36	24	1	0.8645	fakeinst	0.4125
2013-02	37	27	1	0.8645	fakeinst	0.4125
2013-02	38	47	1	0.8645	fakeinst	0.4125
2013-02	39	65	1	0.8645	fakeinst	0.4125
2013-02	40	82	1	0.8645	fakeinst	0.4125
2013-02	41	101	1	0.8645	fakeinst	0.4125
2013-02	42	104	1	0.8645	fakeinst	0.4125
2013-02	43	122	1	0.8645	fakeinst	0.4125
2013-02	44	149	1	0.8645	fakeinst	0.4125
2013-02	45	169	1	0.8645	fakeinst	0.4125
2013-02	46	207	1	0.8645	fakeinst	0.4125
2013-02	47	241	1	0.8645	fakeinst	0.4125
2013-02	48	244	1	0.8645	fakeinst	0.4125
2013-02	49	264	1	0.8645	fakeinst	0.4125
2013-03	0	290	1	0.7347	smsreg	0.4976
2013-03	1	1001	0	0.2089	benign	0.4870
2013-03	2	128	1	0.5499	adwo	0.4833
2013-03	3	1775	0	0.5740	benign	0.4822
2013-03	4	860	0	0.5929	benign	0.4784
2013-03	5	176	1	0.5622	smskey	0.4777
2013-03	6	831	0	0.4333	benign	0.4765
2013-03	7	2194	0	0.5603	benign	0.4739
2013-03	8	189	1	0.0626	leadbolt	0.4682
2013-03	9	1860	0	0.2541	benign	0.4681
2013-03	10	193	1	0.6062	adware	0.4607
2013-03	11	265	1	0.1865	adware	0.4603
2013-03	12	1142	0	0.5414	benign	0.4595
2013-03	13	310	1	0.4629	youmi	0.4593
2013-03	14	375	0	0.2856	benign	0.4591
2013-03	15	314	1	0.6573	spybubble	0.4559
2013-03	16	1605	0	0.5568	benign	0.4533
2013-03	17	147	1	0.5008	airpush	0.4526
2013-03	18	1455	0	0.8542	benign	0.4502
2013-03	19	2597	0	0.4188	benign	0.4499
2013-03	20	14	1	0.3234	cardserv	0.4488
2013-03	21	3067	0	0.4171	benign	0.4476
2013-03	22	139	1	0.7454	exploit	0.4472
2013-03	23	893	0	0.3865	benign	0.4462
2013-03	24	330	1	0.8137	adware	0.4459
2013-03	25	224	1	0.5055	smssend	0.4431
2013-03	26	171	1	0.4678	airpush	0.4430
2013-03	27	307	1	0.7045	adware	0.4405
2013-03	28	22	1	0.5379	adware	0.4373
2013-03	29	321	1	0.5708	youmi	0.4347
2013-03	30	54	1	0.8604	jsmshider	0.4344
2013-03	31	256	1	0.4025	airpush	0.4297
2013-03	32	1405	0	0.5024	benign	0.4295
2013-03	33	99	1	0.6632	leadbolt	0.4282
2013-03	34	116	1	0.5607	adware	0.4238
2013-03	35	2571	0	0.2767	benign	0.4216
2013-03	36	133	1	0.4524	adware	0.4196
2013-03	37	153	1	0.6280	adware	0.4159
2013-03	38	2609	0	0.3180	benign	0.4157
2013-03	39	70	1	0.5215	adwo	0.4149
2013-03	40	3254	0	0.6795	benign	0.4131
2013-03	41	25	1	0.9755	fakeinst	0.4125
