date	Count	Index	True	Pred	Family	Score
2020-01	0	389	0	0.4800	benign	0.4800
2020-01	1	2859	0	0.4800	benign	0.4800
2020-01	2	22	1	0.5245	execdownload	0.4755
2020-01	3	2359	0	0.5246	benign	0.4754
2020-01	4	2721	0	0.5261	benign	0.4739
2020-01	5	3023	0	0.4544	benign	0.4544
2020-01	6	99	1	0.4292	execdownload	0.4292
2020-01	7	1170	0	0.4169	benign	0.4169
2020-01	8	82	1	0.5876	execdownload	0.4124
2020-01	9	817	0	0.3977	benign	0.3977
2020-01	10	2908	0	0.6055	benign	0.3945
2020-01	11	204	1	0.3893	execdownload	0.3893
2020-01	12	1477	0	0.3794	benign	0.3794
2020-01	13	2419	0	0.6227	benign	0.3773
2020-01	14	79	1	0.6235	packed	0.3765
2020-01	15	81	1	0.6235	packed	0.3765
2020-01	16	3123	0	0.3706	benign	0.3706
2020-01	17	777	0	0.3648	benign	0.3648
2020-01	18	2867	0	0.3551	benign	0.3551
2020-01	19	28	1	0.3545	ewind	0.3545
2020-01	20	542	0	0.6522	benign	0.3478
2020-01	21	2810	0	0.3474	benign	0.3474
2020-01	22	1510	0	0.6627	benign	0.3373
2020-01	23	2833	0	0.6627	benign	0.3373
2020-01	24	1807	0	0.3224	benign	0.3224
2020-01	25	3269	0	0.3181	benign	0.3181
2020-01	26	3090	0	0.3105	benign	0.3105
2020-01	27	106	1	0.6899	triada	0.3101
2020-01	28	1357	0	0.3097	benign	0.3097
2020-01	29	1320	0	0.3028	benign	0.3028
2020-01	30	359	0	0.2960	benign	0.2960
2020-01	31	2136	0	0.2947	benign	0.2947
2020-01	32	2327	0	0.2889	benign	0.2889
2020-01	33	2426	0	0.2881	benign	0.2881
2020-01	34	36	1	0.7202	triada	0.2798
2020-01	35	330	1	0.7202	triada	0.2798
2020-01	36	3211	0	0.2774	benign	0.2774
2020-01	37	598	0	0.2702	benign	0.2702
2020-01	38	146	1	0.7353	lockscreen	0.2647
2020-01	39	247	1	0.7357	lockscreen	0.2643
2020-01	40	2411	0	0.2561	benign	0.2561
2020-01	41	2733	0	0.2509	benign	0.2509
2020-01	42	1854	0	0.2438	benign	0.2438
2020-01	43	2586	0	0.2387	benign	0.2387
2020-01	44	2712	0	0.2295	benign	0.2295
2020-01	45	2591	0	0.2273	benign	0.2273
2020-01	46	1393	0	0.2236	benign	0.2236
2020-01	47	1942	0	0.2191	benign	0.2191
2020-01	48	107	1	0.7839	execdownload	0.2161
2020-01	49	2625	0	0.2148	benign	0.2148
2020-02	0	494	0	0.0816	benign	0.4905
2020-02	1	550	0	0.0818	benign	0.4905
2020-02	2	918	0	0.0818	benign	0.4905
2020-02	3	1254	0	0.0823	benign	0.4905
2020-02	4	1401	0	0.0823	benign	0.4905
2020-02	5	3336	0	0.0823	benign	0.4905
2020-02	6	3716	0	0.0816	benign	0.4905
2020-02	7	4079	0	0.0818	benign	0.4905
2020-02	8	1572	0	0.2376	benign	0.4853
2020-02	9	1417	0	0.2640	benign	0.4684
2020-02	10	66	1	0.7568	adware	0.4671
2020-02	11	203	1	0.7568	adware	0.4671
2020-02	12	272	1	0.7568	adware	0.4671
2020-02	13	313	1	0.7568	adware	0.4671
2020-02	14	337	1	0.7568	adware	0.4671
2020-02	15	877	0	0.1523	benign	0.4647
2020-02	16	950	0	-0.0186	benign	0.4535
2020-02	17	118	1	0.5311	clicks	0.4476
2020-02	18	1706	0	0.0027	benign	0.4383
2020-02	19	2497	0	0.0028	benign	0.4274
2020-02	20	3992	0	0.2793	benign	0.4273
2020-02	21	3579	0	0.0623	benign	0.4206
2020-02	22	1379	0	0.0053	benign	0.4095
2020-02	23	216	1	0.7014	virtualapp	0.4039
2020-02	24	347	1	0.7014	virtualapp	0.4039
2020-02	25	363	1	0.7014	virtualapp	0.4039
2020-02	26	3231	0	0.0248	benign	0.4015
2020-02	27	187	1	1.0205	execdownload	0.4001
2020-02	28	3620	0	0.0001	benign	0.3977
2020-02	29	2763	0	0.5065	benign	0.3921
2020-02	30	1872	0	0.1713	benign	0.3892
2020-02	31	3194	0	0.3878	benign	0.3887
2020-02	32	3302	0	0.3878	benign	0.3887
2020-02	33	196	1	1.0062	execdownload	0.3827
2020-02	34	1951	0	0.2502	benign	0.3728
2020-02	35	1010	0	0.0013	benign	0.3648
2020-02	36	3694	0	0.2587	benign	0.3598
2020-02	37	782	0	0.0494	benign	0.3577
2020-02	38	3550	0	0.3022	benign	0.3575
2020-02	39	131	1	1.3751	execdownload	0.3470
2020-02	40	377	1	0.2524	spyware	0.3449
2020-02	41	27	1	0.6179	infosteal	0.3408
2020-02	42	304	1	0.6183	execdownload	0.3401
2020-02	43	2618	0	0.0492	benign	0.3390
2020-02	44	193	1	0.6217	infosteal	0.3388
2020-02	45	3313	0	0.2394	benign	0.3384
2020-02	46	3625	0	0.3945	benign	0.3370
2020-02	47	3705	0	0.4362	benign	0.3365
2020-02	48	380	1	1.1058	infosteal	0.3296
2020-02	49	212	1	0.7642	adware	0.3166
2020-03	0	228	1	0.2961	execdownload	0.4964
2020-03	1	530	0	0.1426	benign	0.4938
2020-03	2	2996	0	0.1426	benign	0.4938
2020-03	3	3259	0	0.2713	benign	0.4841
2020-03	4	169	1	0.6268	infosteal	0.4804
2020-03	5	1102	0	0.1383	benign	0.4733
2020-03	6	3630	0	0.4876	benign	0.4702
2020-03	7	251	1	0.9447	infosteal	0.4681
2020-03	8	314	1	0.9451	infosteal	0.4672
2020-03	9	666	0	0.2631	benign	0.4668
2020-03	10	266	1	0.8227	execdownload	0.4649
2020-03	11	708	0	0.4335	benign	0.4648
2020-03	12	2404	0	0.4417	benign	0.4641
2020-03	13	1183	0	0.4208	benign	0.4632
2020-03	14	2018	0	0.2903	benign	0.4598
2020-03	15	2628	0	0.2105	benign	0.4558
2020-03	16	697	0	0.4460	benign	0.4556
2020-03	17	790	0	0.5946	benign	0.4539
2020-03	18	1011	0	0.5602	benign	0.4442
2020-03	19	604	0	0.4462	benign	0.4405
2020-03	20	3602	0	0.0567	benign	0.4393
2020-03	21	771	0	0.4956	benign	0.4378
2020-03	22	737	0	0.6153	benign	0.4305
2020-03	23	3202	0	0.1845	benign	0.4291
2020-03	24	85	1	0.4181	hiddad	0.4228
2020-03	25	2549	0	0.2090	benign	0.4216
2020-03	26	297	1	0.6145	smsreg	0.4125
2020-03	27	2191	0	0.5286	benign	0.4117
2020-03	28	1927	0	0.2175	benign	0.4094
2020-03	29	2559	0	0.3569	benign	0.4080
2020-03	30	3520	0	0.0551	benign	0.4008
2020-03	31	2889	0	0.4228	benign	0.3995
2020-03	32	1781	0	0.3955	benign	0.3963
2020-03	33	2812	0	0.0015	benign	0.3887
2020-03	34	679	0	0.2516	benign	0.3861
2020-03	35	123	1	0.3898	adware	0.3851
2020-03	36	342	1	0.3898	adware	0.3851
2020-03	37	148	1	0.6431	booster	0.3848
2020-03	38	1272	0	0.0343	benign	0.3845
2020-03	39	3368	0	0.1440	benign	0.3832
2020-03	40	2957	0	0.3813	benign	0.3813
2020-03	41	1985	0	-0.0777	benign	0.3736
2020-03	42	2904	0	-0.0777	benign	0.3736
2020-03	43	270	1	0.8085	adware	0.3714
2020-03	44	271	1	0.8085	adware	0.3714
2020-03	45	293	1	0.8085	adware	0.3714
2020-03	46	157	1	0.8426	ewind	0.3713
2020-03	47	212	1	0.8426	adware	0.3713
2020-03	48	255	1	0.8426	ewind	0.3713
2020-03	49	265	1	0.8426	adware	0.3713
2020-04	0	8	1	0.3341	robtes	0.4892
2020-04	1	2980	0	0.3224	benign	0.4729
2020-04	2	3263	0	-0.0003	benign	0.4702
2020-04	3	791	0	0.3760	benign	0.4695
2020-04	4	1656	0	0.3760	benign	0.4695
2020-04	5	909	0	0.2353	benign	0.4675
2020-04	6	3033	0	0.2353	benign	0.4675
2020-04	7	2427	0	0.1031	benign	0.4650
2020-04	8	193	1	1.0006	execdownload	0.4649
2020-04	9	781	0	0.3083	benign	0.4647
2020-04	10	1561	0	0.3083	benign	0.4647
2020-04	11	206	1	0.5744	hiddad	0.4644
2020-04	12	2245	0	0.2423	benign	0.4638
2020-04	13	1619	0	0.2359	benign	0.4582
2020-04	14	1997	0	0.2359	benign	0.4582
2020-04	15	2086	0	0.2359	benign	0.4582
2020-04	16	2291	0	0.3669	benign	0.4487
2020-04	17	1290	0	0.1116	benign	0.4450
2020-04	18	100	1	0.5726	adware	0.4425
2020-04	19	796	0	-0.0243	benign	0.4377
2020-04	20	1158	0	0.0059	benign	0.4279
2020-04	21	28	1	0.9985	hiddad	0.4228
2020-04	22	131	1	0.5198	execdownload	0.4092
2020-04	23	1187	0	0.0228	benign	0.4043
2020-04	24	3184	0	-0.0013	benign	0.4008
2020-04	25	658	0	0.2421	benign	0.3961
2020-04	26	2128	0	0.2421	benign	0.3961
2020-04	27	1516	0	0.0066	benign	0.3951
2020-04	28	2707	0	0.0066	benign	0.3951
2020-04	29	935	0	-0.0218	benign	0.3942
2020-04	30	2530	0	0.1115	benign	0.3941
2020-04	31	322	1	0.9094	lockscreen	0.3917
2020-04	32	2615	0	-0.0496	benign	0.3911
2020-04	33	3188	0	-0.0496	benign	0.3911
2020-04	34	1022	0	0.1998	benign	0.3864
2020-04	35	2242	0	0.4747	benign	0.3825
2020-04	36	110	1	0.6341	lockscreen	0.3820
2020-04	37	134	1	0.6341	execdownload	0.3820
2020-04	38	2985	0	0.5863	benign	0.3817
2020-04	39	1194	0	-0.0513	benign	0.3812
2020-04	40	1517	0	0.2533	benign	0.3787
2020-04	41	2590	0	0.2175	benign	0.3772
2020-04	42	2933	0	0.3858	benign	0.3715
2020-04	43	2263	0	-0.0096	benign	0.3700
2020-04	44	2616	0	0.4322	benign	0.3636
2020-04	45	201	1	1.0656	spynote	0.3632
2020-04	46	1263	0	0.0104	benign	0.3494
2020-04	47	2374	0	0.4403	benign	0.3431
2020-04	48	3087	0	0.4403	benign	0.3431
2020-04	49	1030	0	-0.0490	benign	0.3407
2020-05	0	2177	0	-0.1369	benign	0.4949
2020-05	1	353	1	0.4989	hiddad	0.4933
2020-05	2	2115	0	0.0649	benign	0.4815
2020-05	3	285	1	0.4283	infosteal	0.4742
2020-05	4	2468	0	-0.0107	benign	0.4716
2020-05	5	3142	0	0.0089	benign	0.4614
2020-05	6	2689	0	0.3824	benign	0.4583
2020-05	7	13	1	0.6580	infosteal	0.4549
2020-05	8	2923	0	0.0104	benign	0.4523
2020-05	9	3465	0	0.0743	benign	0.4426
2020-05	10	9	1	0.5025	mobby	0.4343
2020-05	11	12	1	0.5025	adware	0.4343
2020-05	12	19	1	0.5025	ewind	0.4343
2020-05	13	20	1	0.5025	mobby	0.4343
2020-05	14	27	1	0.5025	adware	0.4343
2020-05	15	28	1	0.5025	ewind	0.4343
2020-05	16	31	1	0.5025	adware	0.4343
2020-05	17	32	1	0.5025	adware	0.4343
2020-05	18	33	1	0.5025	adware	0.4343
2020-05	19	37	1	0.5025	adware	0.4343
2020-05	20	38	1	0.5025	mobby	0.4343
2020-05	21	39	1	0.5025	adware	0.4343
2020-05	22	44	1	0.5025	adware	0.4343
2020-05	23	47	1	0.5025	adware	0.4343
2020-05	24	50	1	0.5025	adware	0.4343
2020-05	25	51	1	0.5025	adware	0.4343
2020-05	26	56	1	0.5025	adware	0.4343
2020-05	27	59	1	0.5025	mobby	0.4343
2020-05	28	63	1	0.5025	mobby	0.4343
2020-05	29	69	1	0.5025	ewind	0.4343
2020-05	30	73	1	0.5025	adware	0.4343
2020-05	31	75	1	0.5025	mobby	0.4343
2020-05	32	81	1	0.5025	adware	0.4343
2020-05	33	82	1	0.5025	adware	0.4343
2020-05	34	85	1	0.5025	adware	0.4343
2020-05	35	86	1	0.5025	mobby	0.4343
2020-05	36	88	1	0.5025	adware	0.4343
2020-05	37	93	1	0.5025	mobby	0.4343
2020-05	38	94	1	0.5025	adware	0.4343
2020-05	39	99	1	0.5025	adware	0.4343
2020-05	40	102	1	0.5025	ewind	0.4343
2020-05	41	106	1	0.5025	adware	0.4343
2020-05	42	113	1	0.5025	adware	0.4343
2020-05	43	116	1	0.5025	mobby	0.4343
2020-05	44	133	1	0.5025	adware	0.4343
2020-05	45	137	1	0.5025	adware	0.4343
2020-05	46	138	1	0.5025	adware	0.4343
2020-05	47	140	1	0.5025	mobby	0.4343
2020-05	48	143	1	0.5025	adware	0.4343
2020-05	49	146	1	0.5025	adware	0.4343
2020-06	0	76	1	0.4316	teddad	0.4983
2020-06	1	54	1	1.0304	infosteal	0.4979
2020-06	2	1345	0	0.0157	benign	0.4974
2020-06	3	1579	0	0.0157	benign	0.4974
2020-06	4	56	1	0.9519	infosteal	0.4937
2020-06	5	719	0	0.2538	benign	0.4897
2020-06	6	1061	0	0.0744	benign	0.4863
2020-06	7	177	1	0.8146	hqwar	0.4755
2020-06	8	180	1	0.8146	hqwar	0.4755
2020-06	9	1503	0	0.4955	benign	0.4699
2020-06	10	1600	0	0.4955	benign	0.4699
2020-06	11	45	1	1.0093	adware	0.4672
2020-06	12	178	1	1.0093	adware	0.4672
2020-06	13	107	1	1.0304	execdownload	0.4649
2020-06	14	165	1	0.7494	execdownload	0.4647
2020-06	15	672	0	0.0615	benign	0.4618
2020-06	16	14	1	0.7744	execdownload	0.4583
2020-06	17	82	1	0.8352	hqwar	0.4564
2020-06	18	15	1	1.0720	infosteal	0.4556
2020-06	19	154	1	0.5062	hqwar	0.4499
2020-06	20	115	1	0.2478	hiddad	0.4471
2020-06	21	226	0	0.5065	benign	0.4360
2020-06	22	942	0	0.2296	benign	0.4334
2020-06	23	94	1	0.8230	execdownload	0.4297
2020-06	24	738	0	0.3531	benign	0.4290
2020-06	25	48	1	0.7755	execdownload	0.4240
2020-06	26	175	1	0.7755	execdownload	0.4240
2020-06	27	1486	0	0.2446	benign	0.4206
2020-06	28	7	1	0.9233	infosteal	0.4140
2020-06	29	186	1	0.7536	infosteal	0.3968
2020-06	30	196	1	0.7536	infosteal	0.3968
2020-06	31	27	1	1.0527	ransomware	0.3851
2020-06	32	113	1	0.9995	execdownload	0.3820
2020-06	33	1616	0	-0.0227	benign	0.3786
2020-06	34	84	1	1.0157	execdownload	0.3750
2020-06	35	1025	0	0.0719	benign	0.3732
2020-06	36	687	0	-0.0451	benign	0.3700
2020-06	37	51	1	0.3323	execdownload	0.3664
2020-06	38	240	0	0.7288	benign	0.3641
2020-06	39	1054	0	0.7288	benign	0.3641
2020-06	40	1059	0	0.0376	benign	0.3556
2020-06	41	194	1	0.7475	infosteal	0.3506
2020-06	42	53	1	1.0223	infosteal	0.3416
2020-06	43	502	0	0.1640	benign	0.3366
2020-06	44	1333	0	0.1656	benign	0.3349
2020-06	45	13	1	0.3186	execdownload	0.3289
2020-06	46	25	1	0.1774	jocker	0.3228
2020-06	47	1502	0	-0.0817	benign	0.3152
2020-06	48	58	1	0.2369	boogr	0.3151
2020-06	49	80	1	0.2369	boogr	0.3151
2020-07	0	124	1	0.4791	execdownload	0.4990
2020-07	1	3552	0	0.5028	benign	0.4989
2020-07	2	1426	0	0.0013	benign	0.4974
2020-07	3	4792	0	0.0013	benign	0.4974
2020-07	4	563	0	0.0290	benign	0.4959
2020-07	5	4513	0	0.0290	benign	0.4959
2020-07	6	4795	0	0.0290	benign	0.4959
2020-07	7	1603	0	0.0304	benign	0.4929
2020-07	8	4246	0	0.0304	benign	0.4929
2020-07	9	1638	0	0.0234	benign	0.4920
2020-07	10	1752	0	0.0182	benign	0.4897
2020-07	11	2493	0	-0.0101	benign	0.4832
2020-07	12	3702	0	0.0066	benign	0.4699
2020-07	13	961	0	0.0023	benign	0.4638
2020-07	14	2294	0	0.0023	benign	0.4638
2020-07	15	4003	0	0.0023	benign	0.4638
2020-07	16	434	1	0.6944	infosteal	0.4500
2020-07	17	1107	0	0.4721	benign	0.4316
2020-07	18	4492	0	0.5188	benign	0.4274
2020-07	19	3926	0	-0.0211	benign	0.4152
2020-07	20	11	1	0.0221	adware	0.4091
2020-07	21	55	1	0.0221	adware	0.4091
2020-07	22	57	1	0.0221	adware	0.4091
2020-07	23	58	1	0.0221	ewind	0.4091
2020-07	24	62	1	0.0221	adware	0.4091
2020-07	25	64	1	0.0221	adware	0.4091
2020-07	26	80	1	0.0221	adware	0.4091
2020-07	27	84	1	0.0221	adware	0.4091
2020-07	28	127	1	0.0221	ewind	0.4091
2020-07	29	155	1	0.0221	adware	0.4091
2020-07	30	163	1	0.0221	adware	0.4091
2020-07	31	173	1	0.0221	adware	0.4091
2020-07	32	177	1	0.0221	adware	0.4091
2020-07	33	180	1	0.0221	adware	0.4091
2020-07	34	192	1	0.0221	adware	0.4091
2020-07	35	194	1	0.0221	adware	0.4091
2020-07	36	196	1	0.0221	adware	0.4091
2020-07	37	199	1	0.0221	adware	0.4091
2020-07	38	204	1	0.0221	adware	0.4091
2020-07	39	250	1	0.0221	adware	0.4091
2020-07	40	275	1	0.0221	adware	0.4091
2020-07	41	286	1	0.0221	adware	0.4091
2020-07	42	311	1	0.0221	adware	0.4091
2020-07	43	317	1	0.0221	adware	0.4091
2020-07	44	322	1	0.0221	adware	0.4091
2020-07	45	329	1	0.0221	adware	0.4091
2020-07	46	334	1	0.0221	adware	0.4091
2020-07	47	348	1	0.0221	adware	0.4091
2020-07	48	358	1	0.0221	adware	0.4091
2020-07	49	365	1	0.0221	adware	0.4091
2020-08	0	2492	0	0.0016	benign	0.4974
2020-08	1	1578	0	0.0044	benign	0.4929
2020-08	2	2471	0	-0.0234	benign	0.4832
2020-08	3	3	1	0.9429	adware	0.4672
2020-08	4	11	1	0.9429	adware	0.4672
2020-08	5	21	1	0.9429	adware	0.4672
2020-08	6	25	1	0.9429	adware	0.4672
2020-08	7	35	1	0.9429	adware	0.4672
2020-08	8	38	1	0.9429	adware	0.4672
2020-08	9	46	1	0.9429	adware	0.4672
2020-08	10	49	1	0.9429	adware	0.4672
2020-08	11	56	1	0.9429	adware	0.4672
2020-08	12	70	1	0.9429	adware	0.4672
2020-08	13	82	1	0.9429	adware	0.4672
2020-08	14	85	1	0.9429	adware	0.4672
2020-08	15	86	1	0.9429	adware	0.4672
2020-08	16	89	1	0.9429	adware	0.4672
2020-08	17	90	1	0.9429	adware	0.4672
2020-08	18	91	1	0.9429	adware	0.4672
2020-08	19	95	1	0.9429	adware	0.4672
2020-08	20	103	1	0.9429	adware	0.4672
2020-08	21	104	1	0.9429	adware	0.4672
2020-08	22	120	1	0.9429	adware	0.4672
2020-08	23	128	1	0.9429	adware	0.4672
2020-08	24	134	1	0.9429	adware	0.4672
2020-08	25	145	1	0.9429	adware	0.4672
2020-08	26	147	1	0.9429	adware	0.4672
2020-08	27	148	1	0.9429	mobby	0.4672
2020-08	28	154	1	0.9429	adware	0.4672
2020-08	29	157	1	0.9429	adware	0.4672
2020-08	30	159	1	0.9429	adware	0.4672
2020-08	31	163	1	0.9429	adware	0.4672
2020-08	32	166	1	0.9429	adware	0.4672
2020-08	33	175	1	0.9429	adware	0.4672
2020-08	34	180	1	0.9429	adware	0.4672
2020-08	35	183	1	0.9429	adware	0.4672
2020-08	36	200	1	0.9429	adware	0.4672
2020-08	37	206	1	0.9429	adware	0.4672
2020-08	38	213	1	0.9429	adware	0.4672
2020-08	39	217	1	0.9429	adware	0.4672
2020-08	40	218	1	0.9429	adware	0.4672
2020-08	41	221	1	0.9429	adware	0.4672
2020-08	42	227	1	0.9429	adware	0.4672
2020-08	43	228	1	0.9429	adware	0.4672
2020-08	44	231	1	0.9429	adware	0.4672
2020-08	45	232	1	0.9429	adware	0.4672
2020-08	46	233	1	0.9429	adware	0.4672
2020-08	47	234	1	0.9429	adware	0.4672
2020-08	48	235	1	0.9429	adware	0.4672
2020-08	49	237	1	0.9429	adware	0.4672
2020-09	0	7	1	1.0658	execdownload	0.4986
2020-09	1	1138	0	0.4891	benign	0.4984
2020-09	2	2676	0	0.1703	benign	0.4926
2020-09	3	423	0	-0.0269	benign	0.4850
2020-09	4	874	0	0.0464	benign	0.4738
2020-09	5	19	1	1.0000	adware	0.4672
2020-09	6	70	1	1.0000	adware	0.4672
2020-09	7	132	1	1.0000	ewind	0.4672
2020-09	8	151	1	1.0000	adware	0.4672
2020-09	9	217	1	1.0000	ewind	0.4672
2020-09	10	225	1	1.0000	adware	0.4672
2020-09	11	235	1	1.0000	adware	0.4672
2020-09	12	258	1	1.0000	adware	0.4672
2020-09	13	536	0	0.1807	benign	0.4618
2020-09	14	112	1	0.5504	infosteal	0.4483
2020-09	15	219	1	0.5504	infosteal	0.4483
2020-09	16	262	1	0.5504	infosteal	0.4483
2020-09	17	282	1	0.5504	infosteal	0.4483
2020-09	18	1970	0	0.3578	benign	0.4468
2020-09	19	3	1	0.9789	hiddenads	0.4428
2020-09	20	413	0	0.0016	benign	0.4373
2020-09	21	668	0	0.0033	benign	0.4323
2020-09	22	1774	0	-0.0131	benign	0.4269
2020-09	23	2393	0	0.4935	benign	0.4127
2020-09	24	2564	0	0.1250	benign	0.4008
2020-09	25	586	0	0.3430	benign	0.4007
2020-09	26	2236	0	-0.0791	benign	0.3988
2020-09	27	1922	0	0.1116	benign	0.3926
2020-09	28	223	1	0.6653	mobidash	0.3741
2020-09	29	275	1	0.6653	mobidash	0.3741
2020-09	30	452	0	0.1025	benign	0.3585
2020-09	31	2453	0	0.0337	benign	0.3580
2020-09	32	2011	0	0.2871	benign	0.3577
2020-09	33	810	0	0.2367	benign	0.3548
2020-09	34	2213	0	0.1926	benign	0.3524
2020-09	35	352	0	0.1160	benign	0.3438
2020-09	36	98	1	0.9428	execdownload	0.3391
2020-09	37	1263	0	0.0004	benign	0.3373
2020-09	38	1321	0	0.2482	benign	0.3328
2020-09	39	2019	0	0.3304	benign	0.3204
2020-09	40	188	1	0.3816	mcalprotect	0.3202
2020-09	41	238	1	0.3802	mcalprotect	0.3193
2020-09	42	555	0	-0.1124	benign	0.3187
2020-09	43	165	1	0.9046	infosteal	0.3180
2020-09	44	2003	0	0.0370	benign	0.3149
2020-09	45	1109	0	0.0370	benign	0.3147
2020-09	46	2413	0	-0.0113	benign	0.3126
2020-09	47	1659	0	0.1166	benign	0.3089
2020-09	48	1870	0	0.0066	benign	0.3083
2020-09	49	1714	0	-0.0118	benign	0.3054
2020-10	0	116	1	0.5692	infosteal	0.4935
2020-10	1	127	1	0.5692	execdownload	0.4935
2020-10	2	154	1	0.5692	infosteal	0.4935
2020-10	3	160	1	0.5692	infosteal	0.4935
2020-10	4	0	1	0.5697	execdownload	0.4928
2020-10	5	1	1	0.5697	execdownload	0.4928
2020-10	6	12	1	0.5697	hqwar	0.4928
2020-10	7	21	1	0.5697	execdownload	0.4928
2020-10	8	25	1	0.5697	execdownload	0.4928
2020-10	9	29	1	0.5697	hqwar	0.4928
2020-10	10	31	1	0.5697	execdownload	0.4928
2020-10	11	42	1	0.5697	execdownload	0.4928
2020-10	12	50	1	0.5697	infosteal	0.4928
2020-10	13	52	1	0.5697	execdownload	0.4928
2020-10	14	58	1	0.5697	infosteal	0.4928
2020-10	15	61	1	0.5697	infosteal	0.4928
2020-10	16	62	1	0.5697	hqwar	0.4928
2020-10	17	63	1	0.5697	execdownload	0.4928
2020-10	18	66	1	0.5697	infosteal	0.4928
2020-10	19	68	1	0.5697	execdownload	0.4928
2020-10	20	70	1	0.5697	hqwar	0.4928
2020-10	21	71	1	0.5697	infosteal	0.4928
2020-10	22	80	1	0.5697	infosteal	0.4928
2020-10	23	82	1	0.5697	execdownload	0.4928
2020-10	24	86	1	0.5697	infosteal	0.4928
2020-10	25	95	1	0.5697	infosteal	0.4928
2020-10	26	99	1	0.5697	execdownload	0.4928
2020-10	27	100	1	0.5697	hqwar	0.4928
2020-10	28	111	1	0.5697	hqwar	0.4928
2020-10	29	112	1	0.5697	hqwar	0.4928
2020-10	30	117	1	0.5697	execdownload	0.4928
2020-10	31	120	1	0.5697	hqwar	0.4928
2020-10	32	124	1	0.5697	infosteal	0.4928
2020-10	33	125	1	0.5697	hqwar	0.4928
2020-10	34	133	1	0.5697	infosteal	0.4928
2020-10	35	137	1	0.5697	hqwar	0.4928
2020-10	36	142	1	0.5697	hqwar	0.4928
2020-10	37	143	1	0.5697	execdownload	0.4928
2020-10	38	144	1	0.5697	execdownload	0.4928
2020-10	39	147	1	0.5697	execdownload	0.4928
2020-10	40	150	1	0.5697	hqwar	0.4928
2020-10	41	157	1	0.5697	hqwar	0.4928
2020-10	42	164	1	0.5697	hqwar	0.4928
2020-10	43	167	1	0.5697	infosteal	0.4928
2020-10	44	10	1	0.5691	hqwar	0.4927
2020-10	45	23	1	0.5691	execdownload	0.4927
2020-10	46	38	1	0.5691	hqwar	0.4927
2020-10	47	110	1	0.5691	infosteal	0.4927
2020-10	48	87	1	0.5961	hqwar	0.4906
2020-10	49	15	1	0.7600	infosteal	0.4886
2020-11	0	100	1	0.5344	execdownload	0.4883
2020-11	1	469	0	0.0005	benign	0.4875
2020-11	2	1206	0	0.0005	benign	0.4875
2020-11	3	992	0	0.6692	benign	0.4861
2020-11	4	849	0	0.0348	benign	0.4767
2020-11	5	622	0	0.0455	benign	0.4708
2020-11	6	1011	0	0.0508	benign	0.4699
2020-11	7	1119	0	0.0679	benign	0.4572
2020-11	8	1137	0	0.0678	benign	0.4439
2020-11	9	64	1	0.8482	fakecop	0.4438
2020-11	10	81	1	0.0933	execdownload	0.4405
2020-11	11	23	1	0.3369	infosteal	0.4404
2020-11	12	29	1	0.6448	fakecop	0.4396
2020-11	13	39	1	0.6448	fakecop	0.4396
2020-11	14	71	1	0.6448	fakecop	0.4396
2020-11	15	79	1	0.6448	execdownload	0.4396
2020-11	16	104	1	-0.0354	boogr	0.4097
2020-11	17	150	0	-0.0416	benign	0.4037
2020-11	18	471	0	0.3620	benign	0.3974
2020-11	19	386	0	0.0439	benign	0.3760
2020-11	20	852	0	0.4203	benign	0.3592
2020-11	21	1246	0	-0.0140	benign	0.3491
2020-11	22	63	1	0.4266	execdownload	0.3380
2020-11	23	883	0	-0.0044	benign	0.3342
2020-11	24	217	0	-0.0044	benign	0.3335
2020-11	25	687	0	-0.0153	benign	0.3187
2020-11	26	775	0	-0.0007	benign	0.3089
2020-11	27	912	0	0.5214	benign	0.2991
2020-11	28	578	0	0.5647	benign	0.2988
2020-11	29	1241	0	0.5647	benign	0.2988
2020-11	30	25	1	1.0125	execdownload	0.2913
2020-11	31	46	1	1.0125	execdownload	0.2913
2020-11	32	47	1	1.0125	execdownload	0.2913
2020-11	33	58	1	1.0125	execdownload	0.2913
2020-11	34	60	1	1.0125	execdownload	0.2913
2020-11	35	61	1	1.0125	execdownload	0.2913
2020-11	36	93	1	1.0125	execdownload	0.2913
2020-11	37	120	1	1.0125	execdownload	0.2913
2020-11	38	127	1	1.0125	execdownload	0.2913
2020-11	39	5	1	0.9897	execdownload	0.2884
2020-11	40	19	1	0.9897	execdownload	0.2884
2020-11	41	22	1	0.9897	execdownload	0.2884
2020-11	42	26	1	0.9897	execdownload	0.2884
2020-11	43	28	1	0.9897	execdownload	0.2884
2020-11	44	32	1	0.9897	execdownload	0.2884
2020-11	45	53	1	0.9897	execdownload	0.2884
2020-11	46	68	1	0.9897	execdownload	0.2884
2020-11	47	72	1	0.9897	execdownload	0.2884
2020-11	48	75	1	0.9897	execdownload	0.2884
2020-11	49	76	1	0.9897	execdownload	0.2884
2020-12	0	4	1	0.9947	adware	0.4965
2020-12	1	114	1	0.9947	adware	0.4965
